id,range_from,range_to,amount_tax,tax_table_id:id
tax_table_0_2279,1888501,1889000,76680,os_hr_payroll_reports.tax_table_0
tax_table_0_2280,1889001,1889500,76740,os_hr_payroll_reports.tax_table_0
tax_table_0_2281,1889501,1890000,76800,os_hr_payroll_reports.tax_table_0
tax_table_0_2282,1890001,1890500,76860,os_hr_payroll_reports.tax_table_0
tax_table_0_2283,1890501,1891000,76920,os_hr_payroll_reports.tax_table_0
tax_table_0_2284,1891001,1891500,76980,os_hr_payroll_reports.tax_table_0
tax_table_0_2285,1891501,1892000,77040,os_hr_payroll_reports.tax_table_0
tax_table_0_2286,1892001,1892500,77100,os_hr_payroll_reports.tax_table_0
tax_table_0_2287,1892501,1893000,77160,os_hr_payroll_reports.tax_table_0
tax_table_0_2288,1893001,1893500,77220,os_hr_payroll_reports.tax_table_0
tax_table_0_2289,1893501,1894000,77280,os_hr_payroll_reports.tax_table_0
tax_table_0_2290,1894001,1894500,77340,os_hr_payroll_reports.tax_table_0
tax_table_0_2291,1894501,1895000,77400,os_hr_payroll_reports.tax_table_0
tax_table_0_2292,1895001,1895500,77460,os_hr_payroll_reports.tax_table_0
tax_table_0_2293,1895501,1896000,77520,os_hr_payroll_reports.tax_table_0
tax_table_0_2294,1896001,1896500,77580,os_hr_payroll_reports.tax_table_0
tax_table_0_2295,1896501,1897000,77640,os_hr_payroll_reports.tax_table_0
tax_table_0_2296,1897001,1897500,77700,os_hr_payroll_reports.tax_table_0
tax_table_0_2297,1897501,1898000,77760,os_hr_payroll_reports.tax_table_0
tax_table_0_2298,1898001,1898500,77820,os_hr_payroll_reports.tax_table_0
tax_table_0_2299,1898501,1899000,77880,os_hr_payroll_reports.tax_table_0
tax_table_0_2300,1899001,1899500,77940,os_hr_payroll_reports.tax_table_0
tax_table_0_2301,1899501,1900000,78000,os_hr_payroll_reports.tax_table_0
tax_table_0_2302,1900001,1900500,78060,os_hr_payroll_reports.tax_table_0
tax_table_0_2303,1900501,1901000,78120,os_hr_payroll_reports.tax_table_0
tax_table_0_2304,1901001,1901500,78180,os_hr_payroll_reports.tax_table_0
tax_table_0_2305,1901501,1902000,78240,os_hr_payroll_reports.tax_table_0
tax_table_0_2306,1902001,1902500,78300,os_hr_payroll_reports.tax_table_0
tax_table_0_2307,1902501,1903000,78360,os_hr_payroll_reports.tax_table_0
tax_table_0_2308,1903001,1903500,78420,os_hr_payroll_reports.tax_table_0
tax_table_0_2309,1903501,1904000,78480,os_hr_payroll_reports.tax_table_0
tax_table_0_2310,1904001,1904500,78540,os_hr_payroll_reports.tax_table_0
tax_table_0_2311,1904501,1905000,78600,os_hr_payroll_reports.tax_table_0
tax_table_0_2312,1905001,1905500,78660,os_hr_payroll_reports.tax_table_0
tax_table_0_2313,1905501,1906000,78720,os_hr_payroll_reports.tax_table_0
tax_table_0_2314,1906001,1906500,78780,os_hr_payroll_reports.tax_table_0
tax_table_0_2315,1906501,1907000,78840,os_hr_payroll_reports.tax_table_0
tax_table_0_2316,1907001,1907500,78900,os_hr_payroll_reports.tax_table_0
tax_table_0_2317,1907501,1908000,78960,os_hr_payroll_reports.tax_table_0
tax_table_0_2318,1908001,1908500,79020,os_hr_payroll_reports.tax_table_0
tax_table_0_2319,1908501,1909000,79080,os_hr_payroll_reports.tax_table_0
tax_table_0_2320,1909001,1909500,79140,os_hr_payroll_reports.tax_table_0
tax_table_0_2321,1909501,1910000,79200,os_hr_payroll_reports.tax_table_0
tax_table_0_2322,1910001,1910500,79260,os_hr_payroll_reports.tax_table_0
tax_table_0_2323,1910501,1911000,79320,os_hr_payroll_reports.tax_table_0
tax_table_0_2324,1911001,1911500,79380,os_hr_payroll_reports.tax_table_0
tax_table_0_2325,1911501,1912000,79440,os_hr_payroll_reports.tax_table_0
tax_table_0_2326,1912001,1912500,79500,os_hr_payroll_reports.tax_table_0
tax_table_0_2327,1912501,1913000,79560,os_hr_payroll_reports.tax_table_0
tax_table_0_2328,1913001,1913500,79620,os_hr_payroll_reports.tax_table_0
tax_table_0_2329,1913501,1914000,79680,os_hr_payroll_reports.tax_table_0
tax_table_0_2330,1914001,1914500,79740,os_hr_payroll_reports.tax_table_0
tax_table_0_2331,1914501,1915000,79800,os_hr_payroll_reports.tax_table_0
tax_table_0_2332,1915001,1915500,79860,os_hr_payroll_reports.tax_table_0
tax_table_0_2333,1915501,1916000,79920,os_hr_payroll_reports.tax_table_0
tax_table_0_2334,1916001,1916500,79980,os_hr_payroll_reports.tax_table_0
tax_table_0_2335,1916501,1917000,80040,os_hr_payroll_reports.tax_table_0
tax_table_0_2336,1917001,1917500,80100,os_hr_payroll_reports.tax_table_0
tax_table_0_2337,1917501,1918000,80160,os_hr_payroll_reports.tax_table_0
tax_table_0_2338,1918001,1918500,80220,os_hr_payroll_reports.tax_table_0
tax_table_0_2339,1918501,1919000,80280,os_hr_payroll_reports.tax_table_0
tax_table_0_2340,1919001,1919500,80340,os_hr_payroll_reports.tax_table_0
tax_table_0_2341,1919501,1920000,80400,os_hr_payroll_reports.tax_table_0
tax_table_0_2342,1920001,1920500,80460,os_hr_payroll_reports.tax_table_0
tax_table_0_2343,1920501,1921000,80520,os_hr_payroll_reports.tax_table_0
tax_table_0_2344,1921001,1921500,80580,os_hr_payroll_reports.tax_table_0
tax_table_0_2345,1921501,1922000,80640,os_hr_payroll_reports.tax_table_0
tax_table_0_2346,1922001,1922500,80700,os_hr_payroll_reports.tax_table_0
tax_table_0_2347,1922501,1923000,80760,os_hr_payroll_reports.tax_table_0
tax_table_0_2348,1923001,1923500,80820,os_hr_payroll_reports.tax_table_0
tax_table_0_2349,1923501,1924000,80880,os_hr_payroll_reports.tax_table_0
tax_table_0_2350,1924001,1924500,80940,os_hr_payroll_reports.tax_table_0
tax_table_0_2351,1924501,1925000,81000,os_hr_payroll_reports.tax_table_0
tax_table_0_2352,1925001,1925500,81060,os_hr_payroll_reports.tax_table_0
tax_table_0_2353,1925501,1926000,81120,os_hr_payroll_reports.tax_table_0
tax_table_0_2354,1926001,1926500,81180,os_hr_payroll_reports.tax_table_0
tax_table_0_2355,1926501,1927000,81240,os_hr_payroll_reports.tax_table_0
tax_table_0_2356,1927001,1927500,81300,os_hr_payroll_reports.tax_table_0
tax_table_0_2357,1927501,1928000,81360,os_hr_payroll_reports.tax_table_0
tax_table_0_2358,1928001,1928500,81420,os_hr_payroll_reports.tax_table_0
tax_table_0_2359,1928501,1929000,81480,os_hr_payroll_reports.tax_table_0
tax_table_0_2360,1929001,1929500,81540,os_hr_payroll_reports.tax_table_0
tax_table_0_2361,1929501,1930000,81600,os_hr_payroll_reports.tax_table_0
tax_table_0_2362,1930001,1930500,81660,os_hr_payroll_reports.tax_table_0
tax_table_0_2363,1930501,1931000,81720,os_hr_payroll_reports.tax_table_0
tax_table_0_2364,1931001,1931500,81780,os_hr_payroll_reports.tax_table_0
tax_table_0_2365,1931501,1932000,81840,os_hr_payroll_reports.tax_table_0
tax_table_0_2366,1932001,1932500,81900,os_hr_payroll_reports.tax_table_0
tax_table_0_2367,1932501,1933000,81960,os_hr_payroll_reports.tax_table_0
tax_table_0_2368,1933001,1933500,82020,os_hr_payroll_reports.tax_table_0
tax_table_0_2369,1933501,1934000,82080,os_hr_payroll_reports.tax_table_0
tax_table_0_2370,1934001,1934500,82140,os_hr_payroll_reports.tax_table_0
tax_table_0_2371,1934501,1935000,82200,os_hr_payroll_reports.tax_table_0
tax_table_0_2372,1935001,1935500,82260,os_hr_payroll_reports.tax_table_0
tax_table_0_2373,1935501,1936000,82320,os_hr_payroll_reports.tax_table_0
tax_table_0_2374,1936001,1936500,82380,os_hr_payroll_reports.tax_table_0
tax_table_0_2375,1936501,1937000,82440,os_hr_payroll_reports.tax_table_0
tax_table_0_2376,1937001,1937500,82500,os_hr_payroll_reports.tax_table_0
tax_table_0_2377,1937501,1938000,82560,os_hr_payroll_reports.tax_table_0
tax_table_0_2378,1938001,1938500,82620,os_hr_payroll_reports.tax_table_0
tax_table_0_2379,1938501,1939000,82680,os_hr_payroll_reports.tax_table_0
tax_table_0_2380,1939001,1939500,82740,os_hr_payroll_reports.tax_table_0
tax_table_0_2381,1939501,1940000,82800,os_hr_payroll_reports.tax_table_0
tax_table_0_2382,1940001,1940500,82860,os_hr_payroll_reports.tax_table_0
tax_table_0_2383,1940501,1941000,82920,os_hr_payroll_reports.tax_table_0
tax_table_0_2384,1941001,1941500,82980,os_hr_payroll_reports.tax_table_0
tax_table_0_2385,1941501,1942000,83040,os_hr_payroll_reports.tax_table_0
tax_table_0_2386,1942001,1942500,83100,os_hr_payroll_reports.tax_table_0
tax_table_0_2387,1942501,1943000,83160,os_hr_payroll_reports.tax_table_0
tax_table_0_2388,1943001,1943500,83220,os_hr_payroll_reports.tax_table_0
tax_table_0_2389,1943501,1944000,83280,os_hr_payroll_reports.tax_table_0
tax_table_0_2390,1944001,1944500,83340,os_hr_payroll_reports.tax_table_0
tax_table_0_2391,1944501,1945000,83400,os_hr_payroll_reports.tax_table_0
tax_table_0_2392,1945001,1945500,83460,os_hr_payroll_reports.tax_table_0
tax_table_0_2393,1945501,1946000,83520,os_hr_payroll_reports.tax_table_0
tax_table_0_2394,1946001,1946500,83580,os_hr_payroll_reports.tax_table_0
tax_table_0_2395,1946501,1947000,83640,os_hr_payroll_reports.tax_table_0
tax_table_0_2396,1947001,1947500,83700,os_hr_payroll_reports.tax_table_0
tax_table_0_2397,1947501,1948000,83760,os_hr_payroll_reports.tax_table_0
tax_table_0_2398,1948001,1948500,83820,os_hr_payroll_reports.tax_table_0
tax_table_0_2399,1948501,1949000,83880,os_hr_payroll_reports.tax_table_0
tax_table_0_2400,1949001,1949500,83940,os_hr_payroll_reports.tax_table_0
tax_table_0_2401,1949501,1950000,84000,os_hr_payroll_reports.tax_table_0
tax_table_0_2402,1950001,1950500,84060,os_hr_payroll_reports.tax_table_0
tax_table_0_2403,1950501,1951000,84120,os_hr_payroll_reports.tax_table_0
tax_table_0_2404,1951001,1951500,84180,os_hr_payroll_reports.tax_table_0
tax_table_0_2405,1951501,1952000,84240,os_hr_payroll_reports.tax_table_0
tax_table_0_2406,1952001,1952500,84300,os_hr_payroll_reports.tax_table_0
tax_table_0_2407,1952501,1953000,84360,os_hr_payroll_reports.tax_table_0
tax_table_0_2408,1953001,1953500,84420,os_hr_payroll_reports.tax_table_0
tax_table_0_2409,1953501,1954000,84480,os_hr_payroll_reports.tax_table_0
tax_table_0_2410,1954001,1954500,84540,os_hr_payroll_reports.tax_table_0
tax_table_0_2411,1954501,1955000,84600,os_hr_payroll_reports.tax_table_0
tax_table_0_2412,1955001,1955500,84660,os_hr_payroll_reports.tax_table_0
tax_table_0_2413,1955501,1956000,84720,os_hr_payroll_reports.tax_table_0
tax_table_0_2414,1956001,1956500,84780,os_hr_payroll_reports.tax_table_0
tax_table_0_2415,1956501,1957000,84840,os_hr_payroll_reports.tax_table_0
tax_table_0_2416,1957001,1957500,84900,os_hr_payroll_reports.tax_table_0
tax_table_0_2417,1957501,1958000,84960,os_hr_payroll_reports.tax_table_0
tax_table_0_2418,1958001,1958500,85020,os_hr_payroll_reports.tax_table_0
tax_table_0_2419,1958501,1959000,85080,os_hr_payroll_reports.tax_table_0
tax_table_0_2420,1959001,1959500,85140,os_hr_payroll_reports.tax_table_0
tax_table_0_2421,1959501,1960000,85200,os_hr_payroll_reports.tax_table_0
tax_table_0_2422,1960001,1960500,85260,os_hr_payroll_reports.tax_table_0
tax_table_0_2423,1960501,1961000,85320,os_hr_payroll_reports.tax_table_0
tax_table_0_2424,1961001,1961500,85380,os_hr_payroll_reports.tax_table_0
tax_table_0_2425,1961501,1962000,85440,os_hr_payroll_reports.tax_table_0
tax_table_0_2426,1962001,1962500,85500,os_hr_payroll_reports.tax_table_0
tax_table_0_2427,1962501,1963000,85560,os_hr_payroll_reports.tax_table_0
tax_table_0_2428,1963001,1963500,85620,os_hr_payroll_reports.tax_table_0
tax_table_0_2429,1963501,1964000,85680,os_hr_payroll_reports.tax_table_0
tax_table_0_2430,1964001,1964500,85740,os_hr_payroll_reports.tax_table_0
tax_table_0_2431,1964501,1965000,85800,os_hr_payroll_reports.tax_table_0
tax_table_0_2432,1965001,1965500,85860,os_hr_payroll_reports.tax_table_0
tax_table_0_2433,1965501,1966000,85920,os_hr_payroll_reports.tax_table_0
tax_table_0_2434,1966001,1966500,85980,os_hr_payroll_reports.tax_table_0
tax_table_0_2435,1966501,1967000,86040,os_hr_payroll_reports.tax_table_0
tax_table_0_2436,1967001,1967500,86100,os_hr_payroll_reports.tax_table_0
tax_table_0_2437,1967501,1968000,86160,os_hr_payroll_reports.tax_table_0
tax_table_0_2438,1968001,1968500,86220,os_hr_payroll_reports.tax_table_0
tax_table_0_2439,1968501,1969000,86280,os_hr_payroll_reports.tax_table_0
tax_table_0_2440,1969001,1969500,86340,os_hr_payroll_reports.tax_table_0
tax_table_0_2441,1969501,1970000,86400,os_hr_payroll_reports.tax_table_0
tax_table_0_2442,1970001,1970500,86460,os_hr_payroll_reports.tax_table_0
tax_table_0_2443,1970501,1971000,86520,os_hr_payroll_reports.tax_table_0
tax_table_0_2444,1971001,1971500,86580,os_hr_payroll_reports.tax_table_0
tax_table_0_2445,1971501,1972000,86640,os_hr_payroll_reports.tax_table_0
tax_table_0_2446,1972001,1972500,86700,os_hr_payroll_reports.tax_table_0
tax_table_0_2447,1972501,1973000,86760,os_hr_payroll_reports.tax_table_0
tax_table_0_2448,1973001,1973500,86820,os_hr_payroll_reports.tax_table_0
tax_table_0_2449,1973501,1974000,86880,os_hr_payroll_reports.tax_table_0
tax_table_0_2450,1974001,1974500,86940,os_hr_payroll_reports.tax_table_0
tax_table_0_2451,1974501,1975000,87000,os_hr_payroll_reports.tax_table_0
tax_table_0_2452,1975001,1975500,87060,os_hr_payroll_reports.tax_table_0
tax_table_0_2453,1975501,1976000,87120,os_hr_payroll_reports.tax_table_0
tax_table_0_2454,1976001,1976500,87180,os_hr_payroll_reports.tax_table_0
tax_table_0_2455,1976501,1977000,87240,os_hr_payroll_reports.tax_table_0
tax_table_0_2456,1977001,1977500,87300,os_hr_payroll_reports.tax_table_0
tax_table_0_2457,1977501,1978000,87360,os_hr_payroll_reports.tax_table_0
tax_table_0_2458,1978001,1978500,87420,os_hr_payroll_reports.tax_table_0
tax_table_0_2459,1978501,1979000,87480,os_hr_payroll_reports.tax_table_0
tax_table_0_2460,1979001,1979500,87540,os_hr_payroll_reports.tax_table_0
tax_table_0_2461,1979501,1980000,87600,os_hr_payroll_reports.tax_table_0
tax_table_0_2462,1980001,1980500,87660,os_hr_payroll_reports.tax_table_0
tax_table_0_2463,1980501,1981000,87720,os_hr_payroll_reports.tax_table_0
tax_table_0_2464,1981001,1981500,87780,os_hr_payroll_reports.tax_table_0
tax_table_0_2465,1981501,1982000,87840,os_hr_payroll_reports.tax_table_0
tax_table_0_2466,1982001,1982500,87900,os_hr_payroll_reports.tax_table_0
tax_table_0_2467,1982501,1983000,87960,os_hr_payroll_reports.tax_table_0
tax_table_0_2468,1983001,1983500,88020,os_hr_payroll_reports.tax_table_0
tax_table_0_2469,1983501,1984000,88080,os_hr_payroll_reports.tax_table_0
tax_table_0_2470,1984001,1984500,88140,os_hr_payroll_reports.tax_table_0
tax_table_0_2471,1984501,1985000,88200,os_hr_payroll_reports.tax_table_0
tax_table_0_2472,1985001,1985500,88260,os_hr_payroll_reports.tax_table_0
tax_table_0_2473,1985501,1986000,88320,os_hr_payroll_reports.tax_table_0
tax_table_0_2474,1986001,1986500,88380,os_hr_payroll_reports.tax_table_0
tax_table_0_2475,1986501,1987000,88440,os_hr_payroll_reports.tax_table_0
tax_table_0_2476,1987001,1987500,88500,os_hr_payroll_reports.tax_table_0
tax_table_0_2477,1987501,1988000,88560,os_hr_payroll_reports.tax_table_0
tax_table_0_2478,1988001,1988500,88620,os_hr_payroll_reports.tax_table_0
tax_table_0_2479,1988501,1989000,88680,os_hr_payroll_reports.tax_table_0
tax_table_0_2480,1989001,1989500,88740,os_hr_payroll_reports.tax_table_0
tax_table_0_2481,1989501,1990000,88800,os_hr_payroll_reports.tax_table_0
tax_table_0_2482,1990001,1990500,88860,os_hr_payroll_reports.tax_table_0
tax_table_0_2483,1990501,1991000,88920,os_hr_payroll_reports.tax_table_0
tax_table_0_2484,1991001,1991500,88980,os_hr_payroll_reports.tax_table_0
tax_table_0_2485,1991501,1992000,89040,os_hr_payroll_reports.tax_table_0
tax_table_0_2486,1992001,1992500,89100,os_hr_payroll_reports.tax_table_0
tax_table_0_2487,1992501,1993000,89160,os_hr_payroll_reports.tax_table_0
tax_table_0_2488,1993001,1993500,89220,os_hr_payroll_reports.tax_table_0
tax_table_0_2489,1993501,1994000,89280,os_hr_payroll_reports.tax_table_0
tax_table_0_2490,1994001,1994500,89340,os_hr_payroll_reports.tax_table_0
tax_table_0_2491,1994501,1995000,89400,os_hr_payroll_reports.tax_table_0
tax_table_0_2492,1995001,1995500,89460,os_hr_payroll_reports.tax_table_0
tax_table_0_2493,1995501,1996000,89520,os_hr_payroll_reports.tax_table_0
tax_table_0_2494,1996001,1996500,89580,os_hr_payroll_reports.tax_table_0
tax_table_0_2495,1996501,1997000,89640,os_hr_payroll_reports.tax_table_0
tax_table_0_2496,1997001,1997500,89700,os_hr_payroll_reports.tax_table_0
tax_table_0_2497,1997501,1998000,89760,os_hr_payroll_reports.tax_table_0
tax_table_0_2498,1998001,1998500,89820,os_hr_payroll_reports.tax_table_0
tax_table_0_2499,1998501,1999000,89880,os_hr_payroll_reports.tax_table_0
tax_table_0_2500,1999001,1999500,89940,os_hr_payroll_reports.tax_table_0
tax_table_0_2501,1999501,2000000,90000,os_hr_payroll_reports.tax_table_0
tax_table_0_2502,2000001,2000500,90060,os_hr_payroll_reports.tax_table_0
tax_table_0_2503,2000501,2001000,90120,os_hr_payroll_reports.tax_table_0
tax_table_0_2504,2001001,2001500,90180,os_hr_payroll_reports.tax_table_0
tax_table_0_2505,2001501,2002000,90240,os_hr_payroll_reports.tax_table_0
tax_table_0_2506,2002001,2002500,90300,os_hr_payroll_reports.tax_table_0
tax_table_0_2507,2002501,2003000,90360,os_hr_payroll_reports.tax_table_0
tax_table_0_2508,2003001,2003500,90420,os_hr_payroll_reports.tax_table_0
tax_table_0_2509,2003501,2004000,90480,os_hr_payroll_reports.tax_table_0
tax_table_0_2510,2004001,2004500,90540,os_hr_payroll_reports.tax_table_0
tax_table_0_2511,2004501,2005000,90600,os_hr_payroll_reports.tax_table_0
tax_table_0_2512,2005001,2005500,90660,os_hr_payroll_reports.tax_table_0
tax_table_0_2513,2005501,2006000,90720,os_hr_payroll_reports.tax_table_0
tax_table_0_2514,2006001,2006500,90780,os_hr_payroll_reports.tax_table_0
tax_table_0_2515,2006501,2007000,90840,os_hr_payroll_reports.tax_table_0
tax_table_0_2516,2007001,2007500,90900,os_hr_payroll_reports.tax_table_0
tax_table_0_2517,2007501,2008000,90960,os_hr_payroll_reports.tax_table_0
tax_table_0_2518,2008001,2008500,91020,os_hr_payroll_reports.tax_table_0
tax_table_0_2519,2008501,2009000,91080,os_hr_payroll_reports.tax_table_0
tax_table_0_2520,2009001,2009500,91140,os_hr_payroll_reports.tax_table_0
tax_table_0_2521,2009501,2010000,91200,os_hr_payroll_reports.tax_table_0
tax_table_0_2522,2010001,2010500,91260,os_hr_payroll_reports.tax_table_0
tax_table_0_2523,2010501,2011000,91320,os_hr_payroll_reports.tax_table_0
tax_table_0_2524,2011001,2011500,91380,os_hr_payroll_reports.tax_table_0
tax_table_0_2525,2011501,2012000,91440,os_hr_payroll_reports.tax_table_0
tax_table_0_2526,2012001,2012500,91500,os_hr_payroll_reports.tax_table_0
tax_table_0_2527,2012501,2013000,91560,os_hr_payroll_reports.tax_table_0
tax_table_0_2528,2013001,2013500,91620,os_hr_payroll_reports.tax_table_0
tax_table_0_2529,2013501,2014000,91680,os_hr_payroll_reports.tax_table_0
tax_table_0_2530,2014001,2014500,91740,os_hr_payroll_reports.tax_table_0
tax_table_0_2531,2014501,2015000,91800,os_hr_payroll_reports.tax_table_0
tax_table_0_2532,2015001,2015500,91860,os_hr_payroll_reports.tax_table_0
tax_table_0_2533,2015501,2016000,91920,os_hr_payroll_reports.tax_table_0
tax_table_0_2534,2016001,2016500,91980,os_hr_payroll_reports.tax_table_0
tax_table_0_2535,2016501,2017000,92040,os_hr_payroll_reports.tax_table_0
tax_table_0_2536,2017001,2017500,92100,os_hr_payroll_reports.tax_table_0
tax_table_0_2537,2017501,2018000,92160,os_hr_payroll_reports.tax_table_0
tax_table_0_2538,2018001,2018500,92220,os_hr_payroll_reports.tax_table_0
tax_table_0_2539,2018501,2019000,92280,os_hr_payroll_reports.tax_table_0
tax_table_0_2540,2019001,2019500,92340,os_hr_payroll_reports.tax_table_0
tax_table_0_2541,2019501,2020000,92400,os_hr_payroll_reports.tax_table_0
tax_table_0_2542,2020001,2020500,92460,os_hr_payroll_reports.tax_table_0
tax_table_0_2543,2020501,2021000,92520,os_hr_payroll_reports.tax_table_0
tax_table_0_2544,2021001,2021500,92580,os_hr_payroll_reports.tax_table_0
tax_table_0_2545,2021501,2022000,92640,os_hr_payroll_reports.tax_table_0
tax_table_0_2546,2022001,2022500,92700,os_hr_payroll_reports.tax_table_0
tax_table_0_2547,2022501,2023000,92760,os_hr_payroll_reports.tax_table_0
tax_table_0_2548,2023001,2023500,92820,os_hr_payroll_reports.tax_table_0
tax_table_0_2549,2023501,2024000,92880,os_hr_payroll_reports.tax_table_0
tax_table_0_2550,2024001,2024500,92940,os_hr_payroll_reports.tax_table_0
tax_table_0_2551,2024501,2025000,93000,os_hr_payroll_reports.tax_table_0
tax_table_0_2552,2025001,2025500,93060,os_hr_payroll_reports.tax_table_0
tax_table_0_2553,2025501,2026000,93120,os_hr_payroll_reports.tax_table_0
tax_table_0_2554,2026001,2026500,93180,os_hr_payroll_reports.tax_table_0
tax_table_0_2555,2026501,2027000,93240,os_hr_payroll_reports.tax_table_0
tax_table_0_2556,2027001,2027500,93300,os_hr_payroll_reports.tax_table_0
tax_table_0_2557,2027501,2028000,93360,os_hr_payroll_reports.tax_table_0
tax_table_0_2558,2028001,2028500,93420,os_hr_payroll_reports.tax_table_0
tax_table_0_2559,2028501,2029000,93480,os_hr_payroll_reports.tax_table_0
tax_table_0_2560,2029001,2029500,93540,os_hr_payroll_reports.tax_table_0
tax_table_0_2561,2029501,2030000,93600,os_hr_payroll_reports.tax_table_0
tax_table_0_2562,2030001,2030500,93660,os_hr_payroll_reports.tax_table_0
tax_table_0_2563,2030501,2031000,93720,os_hr_payroll_reports.tax_table_0
tax_table_0_2564,2031001,2031500,93780,os_hr_payroll_reports.tax_table_0
tax_table_0_2565,2031501,2032000,93840,os_hr_payroll_reports.tax_table_0
tax_table_0_2566,2032001,2032500,93900,os_hr_payroll_reports.tax_table_0
tax_table_0_2567,2032501,2033000,93960,os_hr_payroll_reports.tax_table_0
tax_table_0_2568,2033001,2033500,94020,os_hr_payroll_reports.tax_table_0
tax_table_0_2569,2033501,2034000,94080,os_hr_payroll_reports.tax_table_0
tax_table_0_2570,2034001,2034500,94140,os_hr_payroll_reports.tax_table_0
tax_table_0_2571,2034501,2035000,94200,os_hr_payroll_reports.tax_table_0
tax_table_0_2572,2035001,2035500,94260,os_hr_payroll_reports.tax_table_0
tax_table_0_2573,2035501,2036000,94320,os_hr_payroll_reports.tax_table_0
tax_table_0_2574,2036001,2036500,94380,os_hr_payroll_reports.tax_table_0
tax_table_0_2575,2036501,2037000,94440,os_hr_payroll_reports.tax_table_0
tax_table_0_2576,2037001,2037500,94500,os_hr_payroll_reports.tax_table_0
tax_table_0_2577,2037501,2038000,94560,os_hr_payroll_reports.tax_table_0
tax_table_0_2578,2038001,2038500,94620,os_hr_payroll_reports.tax_table_0
tax_table_0_2579,2038501,2039000,94680,os_hr_payroll_reports.tax_table_0
tax_table_0_2580,2039001,2039500,94740,os_hr_payroll_reports.tax_table_0
tax_table_0_2581,2039501,2040000,94800,os_hr_payroll_reports.tax_table_0
tax_table_0_2582,2040001,2040500,94860,os_hr_payroll_reports.tax_table_0
tax_table_0_2583,2040501,2041000,94920,os_hr_payroll_reports.tax_table_0
tax_table_0_2584,2041001,2041500,94980,os_hr_payroll_reports.tax_table_0
tax_table_0_2585,2041501,2042000,95040,os_hr_payroll_reports.tax_table_0
tax_table_0_2586,2042001,2042500,95100,os_hr_payroll_reports.tax_table_0
tax_table_0_2587,2042501,2043000,95160,os_hr_payroll_reports.tax_table_0
tax_table_0_2588,2043001,2043500,95220,os_hr_payroll_reports.tax_table_0
tax_table_0_2589,2043501,2044000,95280,os_hr_payroll_reports.tax_table_0
tax_table_0_2590,2044001,2044500,95340,os_hr_payroll_reports.tax_table_0
tax_table_0_2591,2044501,2045000,95400,os_hr_payroll_reports.tax_table_0
tax_table_0_2592,2045001,2045500,95460,os_hr_payroll_reports.tax_table_0
tax_table_0_2593,2045501,2046000,95520,os_hr_payroll_reports.tax_table_0
tax_table_0_2594,2046001,2046500,95580,os_hr_payroll_reports.tax_table_0
tax_table_0_2595,2046501,2047000,95640,os_hr_payroll_reports.tax_table_0
tax_table_0_2596,2047001,2047500,95700,os_hr_payroll_reports.tax_table_0
tax_table_0_2597,2047501,2048000,95760,os_hr_payroll_reports.tax_table_0
tax_table_0_2598,2048001,2048500,95820,os_hr_payroll_reports.tax_table_0
tax_table_0_2599,2048501,2049000,95880,os_hr_payroll_reports.tax_table_0
tax_table_0_2600,2049001,2049500,95940,os_hr_payroll_reports.tax_table_0
tax_table_0_2601,2049501,2050000,96000,os_hr_payroll_reports.tax_table_0
tax_table_0_2602,2050001,2050500,96060,os_hr_payroll_reports.tax_table_0
tax_table_0_2603,2050501,2051000,96120,os_hr_payroll_reports.tax_table_0
tax_table_0_2604,2051001,2051500,96180,os_hr_payroll_reports.tax_table_0
tax_table_0_2605,2051501,2052000,96240,os_hr_payroll_reports.tax_table_0
tax_table_0_2606,2052001,2052500,96300,os_hr_payroll_reports.tax_table_0
tax_table_0_2607,2052501,2053000,96360,os_hr_payroll_reports.tax_table_0
tax_table_0_2608,2053001,2053500,96420,os_hr_payroll_reports.tax_table_0
tax_table_0_2609,2053501,2054000,96480,os_hr_payroll_reports.tax_table_0
tax_table_0_2610,2054001,2054500,96540,os_hr_payroll_reports.tax_table_0
tax_table_0_2611,2054501,2055000,96600,os_hr_payroll_reports.tax_table_0
tax_table_0_2612,2055001,2055500,96660,os_hr_payroll_reports.tax_table_0
tax_table_0_2613,2055501,2056000,96720,os_hr_payroll_reports.tax_table_0
tax_table_0_2614,2056001,2056500,96780,os_hr_payroll_reports.tax_table_0
tax_table_0_2615,2056501,2057000,96840,os_hr_payroll_reports.tax_table_0
tax_table_0_2616,2057001,2057500,96900,os_hr_payroll_reports.tax_table_0
tax_table_0_2617,2057501,2058000,96960,os_hr_payroll_reports.tax_table_0
tax_table_0_2618,2058001,2058500,97020,os_hr_payroll_reports.tax_table_0
tax_table_0_2619,2058501,2059000,97080,os_hr_payroll_reports.tax_table_0
tax_table_0_2620,2059001,2059500,97140,os_hr_payroll_reports.tax_table_0
tax_table_0_2621,2059501,2060000,97200,os_hr_payroll_reports.tax_table_0
tax_table_0_2622,2060001,2060500,97260,os_hr_payroll_reports.tax_table_0
tax_table_0_2623,2060501,2061000,97320,os_hr_payroll_reports.tax_table_0
tax_table_0_2624,2061001,2061500,97380,os_hr_payroll_reports.tax_table_0
tax_table_0_2625,2061501,2062000,97440,os_hr_payroll_reports.tax_table_0
tax_table_0_2626,2062001,2062500,97500,os_hr_payroll_reports.tax_table_0
tax_table_0_2627,2062501,2063000,97560,os_hr_payroll_reports.tax_table_0
